,D,day,month,year,wy,tmax_c,tmin_c,precip,wyd
415,11/19/89,19,11,1989,1990,27.39388889,9.025,0,50
416,11/20/89,20,11,1989,1990,26.96388889,9.458888889,0,51
417,11/21/89,21,11,1989,1990,26.96388889,9.025,0,52
418,11/22/89,22,11,1989,1990,21.75611111,10.99722222,0,53
419,11/23/89,23,11,1989,1990,19.31944445,10.24777778,0,54
420,11/24/89,24,11,1989,1990,19.74944445,10.24777778,0,55
421,11/25/89,25,11,1989,1990,19.74944445,12.14111111,0.795,56
422,11/26/89,26,11,1989,1990,22.18611111,13.36388889,5.302,57
423,11/27/89,27,11,1989,1990,22.18611111,6.697777778,0,58
424,11/28/89,28,11,1989,1990,21.23055555,5.475,0,59
425,11/29/89,29,11,1989,1990,21.23055555,4.686111111,0,60
426,11/30/89,30,11,1989,1990,21.75611111,5.908888889,0,61
427,12/1/89,1,12,1989,1990,22.18611111,5.908888889,0,62
428,12/2/89,2,12,1989,1990,24.575,5.908888889,0,63
429,12/3/89,3,12,1989,1990,25.53055555,7.052777778,0,64
430,12/4/89,4,12,1989,1990,25.53055555,5.908888889,0,65
431,12/5/89,5,12,1989,1990,22.18611111,7.052777778,0,66
432,12/6/89,6,12,1989,1990,24.575,15.69111111,0,67
433,12/7/89,7,12,1989,1990,26.48611111,8.591111111,0,68
434,12/8/89,8,12,1989,1990,26.96388889,8.591111111,0,69
435,12/9/89,9,12,1989,1990,24.04944445,9.458888889,0,70
436,12/10/89,10,12,1989,1990,18.36388889,8.236111111,0,71
437,12/11/89,11,12,1989,1990,19.74944445,6.697777778,0,72
438,12/12/89,12,12,1989,1990,20.275,5.908888889,0,73
439,12/13/89,13,12,1989,1990,19.31944445,7.447222222,0,74
440,12/14/89,14,12,1989,1990,22.18611111,5.908888889,0,75
441,12/15/89,15,12,1989,1990,22.66388889,7.447222222,0,76
442,12/16/89,16,12,1989,1990,20.275,7.447222222,0,77
443,12/17/89,17,12,1989,1990,18.36388889,6.697777778,0,78
444,12/18/89,18,12,1989,1990,18.36388889,8.236111111,0,79
445,12/19/89,19,12,1989,1990,18.79388889,8.236111111,0,80
446,12/20/89,20,12,1989,1990,19.31944445,7.052777778,0,81
447,12/21/89,21,12,1989,1990,19.31944445,8.236111111,0,82
448,12/22/89,22,12,1989,1990,24.04944445,7.052777778,0,83
449,12/23/89,23,12,1989,1990,24.04944445,7.052777778,0,84
450,12/24/89,24,12,1989,1990,26.05611111,8.236111111,0,85
451,12/25/89,25,12,1989,1990,26.05611111,7.802222222,0,86
452,12/26/89,26,12,1989,1990,26.05611111,11.35222222,0,87
453,12/27/89,27,12,1989,1990,22.66388889,8.591111111,0,88
454,12/28/89,28,12,1989,1990,20.275,11.35222222,0,89
455,12/29/89,29,12,1989,1990,22.66388889,7.052777778,0,90
456,12/30/89,30,12,1989,1990,23.61944445,6.697777778,0,91
457,12/31/89,31,12,1989,1990,20.275,6.697777778,0,92
458,1/1/90,1,1,1990,1990,20.275,7.052777778,0,92
459,1/2/90,2,1,1990,1990,18.36388889,9.025,0,93
460,1/3/90,3,1,1990,1990,18.79388889,6.263888889,0,94
461,1/4/90,4,1,1990,1990,17.45611111,5.041111111,0,95
462,1/5/90,5,1,1990,1990,19.74944445,5.475,0,96
463,1/6/90,6,1,1990,1990,20.275,5.908888889,0,97
464,1/7/90,7,1,1990,1990,20.275,5.908888889,0,98
465,1/8/90,8,1,1990,1990,20.275,8.591111111,0,99
466,1/9/90,9,1,1990,1990,20.275,8.236111111,0,100
467,1/10/90,10,1,1990,1990,22.66388889,8.236111111,0,101
468,1/11/90,11,1,1990,1990,23.61944445,14.15277778,0,102
469,1/12/90,12,1,1990,1990,17.88611111,10.24777778,25.338,103
470,1/13/90,13,1,1990,1990,17.45611111,14.90222222,13.933,104
471,1/14/90,14,1,1990,1990,17.88611111,9.025,11.629,105
472,1/15/90,15,1,1990,1990,16.50055555,10.60277778,3.358,106
473,1/16/90,16,1,1990,1990,17.45611111,7.802222222,1.554,107
474,1/17/90,17,1,1990,1990,15.44944445,3.897222222,0,108
475,1/18/90,18,1,1990,1990,16.50055555,5.908888889,0,109
476,1/19/90,19,1,1990,1990,16.50055555,6.697777778,0,110
477,1/20/90,20,1,1990,1990,18.36388889,6.697777778,0,111
478,1/21/90,21,1,1990,1990,18.79388889,5.041111111,0,112
479,1/22/90,22,1,1990,1990,19.31944445,6.263888889,0,113
480,1/23/90,23,1,1990,1990,21.23055555,6.263888889,0,114
481,1/24/90,24,1,1990,1990,22.66388889,7.447222222,0,115
482,1/25/90,25,1,1990,1990,23.61944445,7.052777778,0,116
483,1/26/90,26,1,1990,1990,22.66388889,7.052777778,0,117
484,1/27/90,27,1,1990,1990,23.61944445,7.802222222,0,118
485,1/28/90,28,1,1990,1990,21.23055555,6.263888889,0,119
486,1/29/90,29,1,1990,1990,22.66388889,6.263888889,0,120
487,1/30/90,30,1,1990,1990,23.61944445,8.236111111,0,121
488,1/31/90,31,1,1990,1990,19.74944445,10.24777778,0,122
489,2/1/90,1,2,1990,1990,20.275,11.35222222,0,123
490,2/2/90,2,2,1990,1990,18.36388889,8.591111111,0,124
491,2/3/90,3,2,1990,1990,18.36388889,6.697777778,0,125
492,2/4/90,4,2,1990,1990,17.88611111,10.24777778,9.825,126
493,2/5/90,5,2,1990,1990,17.45611111,5.908888889,0,127
494,2/6/90,6,2,1990,1990,17.88611111,7.447222222,0,128
495,2/7/90,7,2,1990,1990,17.45611111,11.78611111,0,129
496,2/8/90,8,2,1990,1990,18.79388889,11.78611111,0,130
497,2/9/90,9,2,1990,1990,19.31944445,7.052777778,0,131
498,2/10/90,10,2,1990,1990,18.79388889,6.697777778,0,132
499,2/11/90,11,2,1990,1990,20.275,6.697777778,0,133
500,2/12/90,12,2,1990,1990,21.75611111,11.78611111,0,134
501,2/13/90,13,2,1990,1990,19.31944445,9.813888889,0,135
502,2/14/90,14,2,1990,1990,19.31944445,6.697777778,0,136
503,2/15/90,15,2,1990,1990,14.49388889,3.147777778,0,137
504,2/16/90,16,2,1990,1990,13.58611111,5.475,0,138
505,2/17/90,17,2,1990,1990,15.44944445,12.14111111,27.362,139
506,2/18/90,18,2,1990,1990,15.975,9.458888889,7.919,140
507,2/19/90,19,2,1990,1990,16.50055555,6.263888889,2.785,141
508,2/20/90,20,2,1990,1990,16.93055555,5.908888889,0,142
509,2/21/90,21,2,1990,1990,18.36388889,7.802222222,0,143
510,2/22/90,22,2,1990,1990,24.04944445,7.447222222,0,144
511,2/23/90,23,2,1990,1990,24.04944445,8.236111111,0,145
512,2/24/90,24,2,1990,1990,24.575,9.813888889,0,146
513,2/25/90,25,2,1990,1990,21.75611111,11.78611111,0,147
514,2/26/90,26,2,1990,1990,22.18611111,11.78611111,0,148
515,2/27/90,27,2,1990,1990,18.36388889,10.99722222,0,149
516,2/28/90,28,2,1990,1990,17.45611111,10.24777778,0,150
517,3/1/90,1,3,1990,1990,16.93055555,10.99722222,0,151
518,3/2/90,2,3,1990,1990,17.88611111,11.78611111,0,152
519,3/3/90,3,3,1990,1990,19.31944445,13.00888889,0,153
520,3/4/90,4,3,1990,1990,19.74944445,11.78611111,0,154
521,3/5/90,5,3,1990,1990,20.275,11.78611111,0,155
522,3/6/90,6,3,1990,1990,20.80055555,9.813888889,0,156
523,3/7/90,7,3,1990,1990,19.31944445,9.025,0,157
524,3/8/90,8,3,1990,1990,18.36388889,9.458888889,0,158
525,3/9/90,9,3,1990,1990,17.45611111,10.24777778,0,159
526,3/10/90,10,3,1990,1990,17.88611111,8.236111111,0,160
527,3/11/90,11,3,1990,1990,17.88611111,10.24777778,0,161
528,3/12/90,12,3,1990,1990,17.45611111,7.447222222,0,162
529,3/13/90,13,3,1990,1990,17.88611111,7.802222222,0,163
530,3/14/90,14,3,1990,1990,18.79388889,6.697777778,0,164
531,3/15/90,15,3,1990,1990,22.18611111,8.591111111,0,165
532,3/16/90,16,3,1990,1990,23.61944445,12.575,0,166
533,3/17/90,17,3,1990,1990,24.04944445,9.025,0,167
534,3/18/90,18,3,1990,1990,23.61944445,9.025,0,168
535,3/19/90,19,3,1990,1990,22.18611111,10.99722222,0,169
536,3/20/90,20,3,1990,1990,25.53055555,14.15277778,0,170
537,3/21/90,21,3,1990,1990,26.05611111,10.99722222,0,171
538,3/22/90,22,3,1990,1990,23.61944445,10.99722222,0,172
539,3/23/90,23,3,1990,1990,20.275,11.35222222,0,173
540,3/24/90,24,3,1990,1990,17.45611111,13.36388889,0,174
541,3/25/90,25,3,1990,1990,15.975,13.79777778,0,175
542,3/26/90,26,3,1990,1990,16.93055555,8.591111111,0,176
543,3/27/90,27,3,1990,1990,17.45611111,13.36388889,0,177
544,3/28/90,28,3,1990,1990,17.45611111,11.35222222,0,178
545,3/29/90,29,3,1990,1990,17.88611111,9.458888889,0,179
546,3/30/90,30,3,1990,1990,17.45611111,13.00888889,0,180
547,3/31/90,31,3,1990,1990,18.36388889,8.591111111,0,181
548,4/1/90,1,4,1990,1990,18.79388889,13.79777778,0,182
549,4/2/90,2,4,1990,1990,18.79388889,11.35222222,0,183
550,4/3/90,3,4,1990,1990,23.61944445,10.24777778,0,184
551,4/4/90,4,4,1990,1990,25.53055555,14.54722222,0,185
552,4/5/90,5,4,1990,1990,21.23055555,14.15277778,0,186
553,4/6/90,6,4,1990,1990,19.31944445,10.24777778,0,187
554,4/7/90,7,4,1990,1990,18.79388889,10.24777778,0,188
555,4/8/90,8,4,1990,1990,20.275,9.458888889,0,189
556,4/9/90,9,4,1990,1990,20.80055555,10.24777778,0,190
557,4/10/90,10,4,1990,1990,24.04944445,11.78611111,0,191
558,4/11/90,11,4,1990,1990,25.53055555,12.14111111,0,192
559,4/12/90,12,4,1990,1990,26.05611111,11.78611111,0,193
560,4/13/90,13,4,1990,1990,26.05611111,14.90222222,0,194
561,4/14/90,14,4,1990,1990,19.31944445,15.33611111,0,195
562,4/15/90,15,4,1990,1990,19.31944445,15.33611111,0,196
563,4/16/90,16,4,1990,1990,19.74944445,14.90222222,2.881,197
564,4/17/90,17,4,1990,1990,20.80055555,12.575,0,198
565,4/18/90,18,4,1990,1990,21.75611111,13.00888889,0,199
566,4/19/90,19,4,1990,1990,20.80055555,11.78611111,0,200
567,4/20/90,20,4,1990,1990,20.275,13.36388889,0,201
568,4/21/90,21,4,1990,1990,21.23055555,10.99722222,0,202
569,4/22/90,22,4,1990,1990,21.23055555,10.99722222,0,203
570,4/23/90,23,4,1990,1990,22.66388889,13.00888889,0,204
571,4/24/90,24,4,1990,1990,24.04944445,11.35222222,0,205
572,4/25/90,25,4,1990,1990,25.10055555,10.99722222,0,206
573,4/26/90,26,4,1990,1990,26.96388889,12.575,0,207
574,4/27/90,27,4,1990,1990,22.66388889,12.14111111,0,208
575,4/28/90,28,4,1990,1990,20.80055555,14.15277778,0,209
576,4/29/90,29,4,1990,1990,21.23055555,11.35222222,0,210
577,4/30/90,30,4,1990,1990,23.61944445,8.591111111,0,211
578,5/1/90,1,5,1990,1990,20.80055555,9.813888889,0,212
579,5/2/90,2,5,1990,1990,21.23055555,10.99722222,0,213
580,5/3/90,3,5,1990,1990,19.74944445,13.79777778,0,214
581,5/4/90,4,5,1990,1990,21.23055555,13.79777778,0,215
582,5/5/90,5,5,1990,1990,26.05611111,13.79777778,0,216
583,5/6/90,6,5,1990,1990,27.39388889,14.90222222,0,217
584,5/7/90,7,5,1990,1990,27.39388889,14.15277778,0,218
585,5/8/90,8,5,1990,1990,22.66388889,13.79777778,0,219
586,5/9/90,9,5,1990,1990,20.80055555,14.54722222,0,220
587,5/10/90,10,5,1990,1990,19.31944445,11.78611111,0,221
588,5/11/90,11,5,1990,1990,21.23055555,11.35222222,0,222
589,5/12/90,12,5,1990,1990,21.75611111,10.99722222,0,223
590,5/13/90,13,5,1990,1990,20.275,11.35222222,0,224
591,5/14/90,14,5,1990,1990,21.23055555,13.36388889,0,225
592,5/15/90,15,5,1990,1990,21.23055555,10.24777778,0,226
593,5/16/90,16,5,1990,1990,21.23055555,10.60277778,0,227
594,5/17/90,17,5,1990,1990,20.80055555,11.35222222,0,228
595,5/18/90,18,5,1990,1990,21.75611111,9.458888889,0,229
596,5/19/90,19,5,1990,1990,21.75611111,12.14111111,0,230
597,5/20/90,20,5,1990,1990,21.75611111,11.35222222,0,231
598,5/21/90,21,5,1990,1990,22.18611111,13.00888889,0,232
599,5/22/90,22,5,1990,1990,23.61944445,12.14111111,0,233
600,5/23/90,23,5,1990,1990,24.04944445,11.78611111,0,234
601,5/24/90,24,5,1990,1990,24.04944445,12.575,0,235
602,5/25/90,25,5,1990,1990,26.05611111,10.99722222,0,236
603,5/26/90,26,5,1990,1990,23.09388889,13.00888889,0,237
604,5/27/90,27,5,1990,1990,21.23055555,13.00888889,0,238
605,5/28/90,28,5,1990,1990,22.18611111,14.54722222,21.075,239
606,5/29/90,29,5,1990,1990,23.09388889,11.35222222,2.814,240
607,5/30/90,30,5,1990,1990,21.23055555,11.78611111,0,241
608,5/31/90,31,5,1990,1990,23.09388889,13.79777778,0,242
609,6/1/90,1,6,1990,1990,23.61944445,14.15277778,0,243
610,6/2/90,2,6,1990,1990,26.48611111,12.14111111,0,244
611,6/3/90,3,6,1990,1990,26.96388889,13.00888889,0,245
612,6/4/90,4,6,1990,1990,27.39388889,13.36388889,0,246
613,6/5/90,5,6,1990,1990,24.04944445,13.36388889,0,247
614,6/6/90,6,6,1990,1990,22.66388889,14.90222222,0,248
615,6/7/90,7,6,1990,1990,24.575,15.69111111,0,249
616,6/8/90,8,6,1990,1990,22.66388889,15.33611111,0,250
617,6/9/90,9,6,1990,1990,24.575,15.33611111,0,251
618,6/10/90,10,6,1990,1990,25.10055555,16.55888889,0,252
619,6/11/90,11,6,1990,1990,23.61944445,14.15277778,0,253
620,6/12/90,12,6,1990,1990,25.10055555,13.00888889,0,254
621,6/13/90,13,6,1990,1990,22.66388889,13.36388889,0,255
622,6/14/90,14,6,1990,1990,22.66388889,10.99722222,0,256
623,6/15/90,15,6,1990,1990,21.23055555,12.14111111,0,257
624,6/16/90,16,6,1990,1990,21.75611111,13.00888889,0,258
625,6/17/90,17,6,1990,1990,22.18611111,13.00888889,0,259
626,6/18/90,18,6,1990,1990,23.61944445,12.575,0,260
627,6/19/90,19,6,1990,1990,25.53055555,14.54722222,0,261
628,6/20/90,20,6,1990,1990,23.09388889,14.90222222,0,262
629,6/21/90,21,6,1990,1990,21.23055555,15.69111111,0,263
630,6/22/90,22,6,1990,1990,20.275,15.33611111,0,264
631,6/23/90,23,6,1990,1990,23.09388889,13.79777778,0,265
632,6/24/90,24,6,1990,1990,24.575,13.00888889,0,266
633,6/25/90,25,6,1990,1990,26.48611111,14.15277778,0,267
634,6/26/90,26,6,1990,1990,30.78611111,14.15277778,0,268
635,6/27/90,27,6,1990,1990,36.94944445,16.55888889,0,269
636,6/28/90,28,6,1990,1990,33.175,14.90222222,0,270
637,6/29/90,29,6,1990,1990,26.05611111,13.79777778,0,271
638,6/30/90,30,6,1990,1990,22.66388889,14.15277778,0,272
639,7/1/90,1,7,1990,1990,23.09388889,14.90222222,0,273
640,7/2/90,2,7,1990,1990,23.09388889,14.54722222,0,274
641,7/3/90,3,7,1990,1990,24.04944445,13.36388889,0,275
642,7/4/90,4,7,1990,1990,25.10055555,13.00888889,0,276
643,7/5/90,5,7,1990,1990,26.05611111,13.79777778,0,277
644,7/6/90,6,7,1990,1990,31.69388889,15.33611111,0,278
645,7/7/90,7,7,1990,1990,26.48611111,16.55888889,0,279
646,7/8/90,8,7,1990,1990,22.66388889,15.69111111,0,280
647,7/9/90,9,7,1990,1990,23.09388889,13.36388889,0,281
648,7/10/90,10,7,1990,1990,25.10055555,13.79777778,0,282
649,7/11/90,11,7,1990,1990,27.39388889,16.55888889,0,283
650,7/12/90,12,7,1990,1990,27.91944445,17.70277778,0,284
651,7/13/90,13,7,1990,1990,28.34944445,16.91388889,0,285
652,7/14/90,14,7,1990,1990,28.875,16.55888889,0,286
653,7/15/90,15,7,1990,1990,26.48611111,13.00888889,0,287
654,7/16/90,16,7,1990,1990,25.10055555,18.45222222,0,288
655,7/17/90,17,7,1990,1990,25.10055555,17.34777778,0,289
656,7/18/90,18,7,1990,1990,26.48611111,16.91388889,0,290
657,7/19/90,19,7,1990,1990,26.96388889,17.70277778,0,291
658,7/20/90,20,7,1990,1990,27.39388889,18.09722222,0,292
659,7/21/90,21,7,1990,1990,26.05611111,16.55888889,0,293
660,7/22/90,22,7,1990,1990,24.04944445,16.91388889,0,294
661,7/23/90,23,7,1990,1990,23.09388889,17.34777778,0,295
662,7/24/90,24,7,1990,1990,23.09388889,16.91388889,0,296
663,7/25/90,25,7,1990,1990,23.61944445,14.54722222,0,297
664,7/26/90,26,7,1990,1990,24.04944445,14.54722222,0,298
665,7/27/90,27,7,1990,1990,24.04944445,14.54722222,0,299
666,7/28/90,28,7,1990,1990,23.09388889,16.55888889,0,300
667,7/29/90,29,7,1990,1990,23.09388889,16.55888889,0,301
668,7/30/90,30,7,1990,1990,23.61944445,16.91388889,0,302
669,7/31/90,31,7,1990,1990,24.575,16.125,0,303
670,8/1/90,1,8,1990,1990,23.09388889,15.69111111,0,304
671,8/2/90,2,8,1990,1990,23.61944445,16.55888889,0,305
672,8/3/90,3,8,1990,1990,23.61944445,15.69111111,0,306
673,8/4/90,4,8,1990,1990,22.66388889,14.54722222,0,307
674,8/5/90,5,8,1990,1990,23.61944445,17.34777778,0,308
675,8/6/90,6,8,1990,1990,24.575,16.91388889,0,309
676,8/7/90,7,8,1990,1990,23.61944445,17.70277778,0,310
677,8/8/90,8,8,1990,1990,24.575,17.34777778,0,311
678,8/9/90,9,8,1990,1990,25.53055555,17.70277778,0,312
679,8/10/90,10,8,1990,1990,23.09388889,17.70277778,0,313
680,8/11/90,11,8,1990,1990,24.04944445,17.70277778,0,314
681,8/12/90,12,8,1990,1990,25.10055555,17.70277778,0,315
682,8/13/90,13,8,1990,1990,25.10055555,16.55888889,0,316
683,8/14/90,14,8,1990,1990,24.04944445,18.09722222,0,317
684,8/15/90,15,8,1990,1990,25.10055555,16.91388889,0,318
685,8/16/90,16,8,1990,1990,25.53055555,14.54722222,0,319
686,8/17/90,17,8,1990,1990,25.53055555,15.33611111,0,320
687,8/18/90,18,8,1990,1990,25.10055555,17.70277778,0,321
688,8/19/90,19,8,1990,1990,24.575,16.125,0,322
689,8/20/90,20,8,1990,1990,24.575,14.90222222,0,323
690,8/21/90,21,8,1990,1990,24.575,14.54722222,0,324
691,8/22/90,22,8,1990,1990,25.10055555,14.90222222,0,325
692,8/23/90,23,8,1990,1990,24.575,17.34777778,0,326
693,8/24/90,24,8,1990,1990,23.61944445,16.55888889,0,327
694,8/25/90,25,8,1990,1990,24.04944445,13.00888889,0,328
695,8/26/90,26,8,1990,1990,24.04944445,13.36388889,0,329
696,8/27/90,27,8,1990,1990,26.05611111,13.00888889,0,330
697,8/28/90,28,8,1990,1990,26.48611111,13.00888889,0,331
698,8/29/90,29,8,1990,1990,26.05611111,14.90222222,0,332
699,8/30/90,30,8,1990,1990,27.91944445,16.55888889,0,333
700,8/31/90,31,8,1990,1990,30.78611111,14.54722222,0,334
701,9/1/90,1,9,1990,1990,26.48611111,15.69111111,0,335
702,9/2/90,2,9,1990,1990,25.53055555,13.79777778,0,336
703,9/3/90,3,9,1990,1990,24.575,13.79777778,0,337
704,9/4/90,4,9,1990,1990,27.39388889,14.90222222,0,338
705,9/5/90,5,9,1990,1990,28.34944445,14.15277778,0,339
706,9/6/90,6,9,1990,1990,27.39388889,14.54722222,0,340
707,9/7/90,7,9,1990,1990,27.39388889,15.33611111,0,341
708,9/8/90,8,9,1990,1990,28.875,15.69111111,0,342
709,9/9/90,9,9,1990,1990,29.40055555,14.54722222,0,343
710,9/10/90,10,9,1990,1990,27.39388889,16.125,0,344
711,9/11/90,11,9,1990,1990,26.05611111,13.36388889,0,345
712,9/12/90,12,9,1990,1990,26.48611111,13.79777778,0,346
713,9/13/90,13,9,1990,1990,25.10055555,14.90222222,0,347
714,9/14/90,14,9,1990,1990,25.10055555,15.33611111,0,348
715,9/15/90,15,9,1990,1990,25.53055555,12.575,0,349
716,9/16/90,16,9,1990,1990,25.53055555,13.36388889,0,350
717,9/17/90,17,9,1990,1990,23.61944445,13.79777778,0,351
718,9/18/90,18,9,1990,1990,23.61944445,13.79777778,0,352
719,9/19/90,19,9,1990,1990,23.61944445,13.79777778,0,353
720,9/20/90,20,9,1990,1990,24.04944445,14.90222222,0,354
721,9/21/90,21,9,1990,1990,23.61944445,16.55888889,0,355
722,9/22/90,22,9,1990,1990,23.61944445,15.69111111,0,356
723,9/23/90,23,9,1990,1990,23.09388889,15.33611111,0,357
724,9/24/90,24,9,1990,1990,24.04944445,14.15277778,0,358
725,9/25/90,25,9,1990,1990,25.53055555,13.36388889,0,359
726,9/26/90,26,9,1990,1990,26.05611111,13.36388889,0,360
727,9/27/90,27,9,1990,1990,26.48611111,13.79777778,0,361
728,9/28/90,28,9,1990,1990,23.61944445,14.15277778,0,362
729,9/29/90,29,9,1990,1990,23.61944445,14.54722222,0,363
730,9/30/90,30,9,1990,1990,25.53055555,13.36388889,0,364
731,10/1/90,1,10,1990,1991,25.53055555,16.125,0,1
732,10/2/90,2,10,1990,1991,23.09388889,14.90222222,0,2
733,10/3/90,3,10,1990,1991,23.09388889,13.00888889,0,3
734,10/4/90,4,10,1990,1991,23.61944445,14.15277778,0,4
735,10/5/90,5,10,1990,1991,23.09388889,14.15277778,0,5
736,10/6/90,6,10,1990,1991,22.66388889,12.14111111,0,6
737,10/7/90,7,10,1990,1991,22.66388889,14.54722222,0,7
738,10/8/90,8,10,1990,1991,26.48611111,11.35222222,0,8
739,10/9/90,9,10,1990,1991,30.35611111,9.813888889,0,9
740,10/10/90,10,10,1990,1991,30.78611111,10.60277778,0,10
741,10/11/90,11,10,1990,1991,29.40055555,8.236111111,0,11
742,10/12/90,12,10,1990,1991,25.10055555,13.36388889,0,12
743,10/13/90,13,10,1990,1991,25.10055555,11.78611111,0,13
744,10/14/90,14,10,1990,1991,21.75611111,12.575,0,14
745,10/15/90,15,10,1990,1991,21.75611111,15.69111111,0,15
746,10/16/90,16,10,1990,1991,21.23055555,14.90222222,0,16
747,10/17/90,17,10,1990,1991,23.61944445,16.55888889,0,17
748,10/18/90,18,10,1990,1991,23.61944445,16.125,0,18
749,10/19/90,19,10,1990,1991,25.10055555,13.79777778,0,19
750,10/20/90,20,10,1990,1991,25.53055555,11.78611111,0,20
751,10/21/90,21,10,1990,1991,26.05611111,10.60277778,0,21
752,10/22/90,22,10,1990,1991,26.48611111,10.60277778,0,22
753,10/23/90,23,10,1990,1991,26.48611111,11.78611111,0,23
754,10/24/90,24,10,1990,1991,27.91944445,11.35222222,0,24
755,10/25/90,25,10,1990,1991,28.34944445,10.99722222,0,25
756,10/26/90,26,10,1990,1991,26.48611111,11.78611111,0,26
757,10/27/90,27,10,1990,1991,24.04944445,12.14111111,0,27
758,10/28/90,28,10,1990,1991,22.66388889,12.575,0,28
759,10/29/90,29,10,1990,1991,24.04944445,10.99722222,0,29
760,10/30/90,30,10,1990,1991,24.04944445,10.99722222,0,30
761,10/31/90,31,10,1990,1991,22.66388889,10.60277778,0,31
762,11/1/90,1,11,1990,1991,23.09388889,13.00888889,0,32
763,11/2/90,2,11,1990,1991,23.09388889,13.79777778,0,33
764,11/3/90,3,11,1990,1991,22.18611111,8.591111111,0,34
765,11/4/90,4,11,1990,1991,23.61944445,7.052777778,0,35
766,11/5/90,5,11,1990,1991,24.04944445,8.236111111,0,36
767,11/6/90,6,11,1990,1991,22.18611111,14.15277778,0,37
768,11/7/90,7,11,1990,1991,25.53055555,7.052777778,0,38
769,11/8/90,8,11,1990,1991,23.09388889,7.447222222,0,39
770,11/9/90,9,11,1990,1991,30.35611111,9.813888889,0,40
771,11/10/90,10,11,1990,1991,31.26388889,10.99722222,0,41
772,11/11/90,11,11,1990,1991,31.69388889,11.78611111,0,42
773,11/12/90,12,11,1990,1991,27.39388889,10.24777778,0,43
774,11/13/90,13,11,1990,1991,27.39388889,9.458888889,0,44
775,11/14/90,14,11,1990,1991,25.53055555,10.60277778,0,45
776,11/15/90,15,11,1990,1991,21.23055555,11.35222222,0,46
777,11/16/90,16,11,1990,1991,21.23055555,12.575,0,47
778,11/17/90,17,11,1990,1991,21.23055555,12.14111111,0,48
779,11/18/90,18,11,1990,1991,20.80055555,11.35222222,0,49
780,11/19/90,19,11,1990,1991,20.275,12.14111111,1.986,50
781,11/20/90,20,11,1990,1991,20.275,12.575,1.192,51
782,11/21/90,21,11,1990,1991,20.80055555,7.052777778,0,52
783,11/22/90,22,11,1990,1991,21.23055555,7.052777778,0,53
784,11/23/90,23,11,1990,1991,26.96388889,7.447222222,0,54
785,11/24/90,24,11,1990,1991,27.91944445,7.052777778,0,55
786,11/25/90,25,11,1990,1991,22.18611111,10.60277778,0,56
787,11/26/90,26,11,1990,1991,19.31944445,12.575,0,57
788,11/27/90,27,11,1990,1991,19.31944445,5.475,0,58
789,11/28/90,28,11,1990,1991,21.23055555,6.263888889,0,59
790,11/29/90,29,11,1990,1991,21.75611111,7.052777778,0,60
791,11/30/90,30,11,1990,1991,22.18611111,9.025,0,61
792,12/1/90,1,12,1990,1991,20.80055555,6.263888889,0,62
793,12/2/90,2,12,1990,1991,22.66388889,11.78611111,0,63
794,12/3/90,3,12,1990,1991,24.04944445,5.908888889,0,64
795,12/4/90,4,12,1990,1991,23.61944445,6.697777778,0,65
796,12/5/90,5,12,1990,1991,22.66388889,6.263888889,0,66
797,12/6/90,6,12,1990,1991,26.96388889,6.263888889,0,67
798,12/7/90,7,12,1990,1991,27.39388889,6.263888889,0,68
799,12/8/90,8,12,1990,1991,24.04944445,6.263888889,0,69
800,12/9/90,9,12,1990,1991,24.04944445,7.052777778,0,70
801,12/10/90,10,12,1990,1991,23.61944445,6.697777778,0,71
802,12/11/90,11,12,1990,1991,21.75611111,12.14111111,0,72
803,12/12/90,12,12,1990,1991,19.31944445,14.90222222,1.943,73
804,12/13/90,13,12,1990,1991,20.80055555,9.025,0,74
805,12/14/90,14,12,1990,1991,18.36388889,6.263888889,0,75
806,12/15/90,15,12,1990,1991,18.36388889,5.475,0,76
807,12/16/90,16,12,1990,1991,18.79388889,5.475,0,77
808,12/17/90,17,12,1990,1991,18.79388889,5.475,0,78
